	0	1	2	3	4	5
jamestown-discovery	21.652863655065328	18.591785954090057	19.332919130274263	12.214967884750076	10.1347994670402	
janitor-award	19.659064635940123	16.245426854391244	13.639084086624173	8.966158198264326	7.146000990211617	
japan-nuclearchildren	14.996440593531082	15.903042944462436	15.178353006600576	5.89919459073819	4.969292662327167	
japan-pow	20.31326384611224	17.404578140519057	20.07709554983625	11.566082178071216	9.581604589896298	
japan-refugees	19.199152137140533	22.116261968646192	22.10411931438158	18.152034955232896	14.394039035680517	
japan-smallschools	25.243249381905624	22.465789193268428	22.31510655971767	12.986491218514047	12.579167406996843	
japanese-oysters	17.89836276900677	20.098754645783565	11.768417873096645	14.537328201262913	10.897311410363937	
japaneseball-league	26.69370394939964	24.32493269515128	13.185784991360148	9.57419840232154	8.137518504946057	
jason-collins	26.457420757349443	26.13361825440288	21.398941122319734	21.380537328964053		
jayz-tidal	25.642026956379	21.29588239576976	17.671042896371016	20.924339988028848	19.724143975149236	
jeb-presannounce	29.856833579144475	27.32777200173035	25.695335995737285	19.36132753291676	17.28518232441125	
jellyfish-robot	22.17916769446499	20.494549022483554	17.149290771002786	12.453894905879897	8.504210039343993	
jeremylin-oped	15.949949992339471	15.15670379605257	16.244195183522407	15.093185494986537	10.621206892807807	
jimthorpe-body	22.060620484710583	17.65056805464212	16.014534874084145	12.193704883766058	9.595185859899873	
jogo-bonito	45.71305550167518	52.82431701212856	26.773916191398637	23.43711933372646	20.435541397640783	
johnnash-obit	20.141592366465076	11.822813252499648	11.248589900822566	10.705623777389622	12.874179745084563	
jordan-refugeecity	12.75866392621239	15.54238954816149	11.25379986834971	8.630990939330065	7.157354608435976	
juanes-johnlegend	17.413938301373918	20.506840065004155	15.271708583268977	10.89852946059084	7.711932776821241	
juice-danger	11.136815820932938	13.788236647940376	8.518436052867598	9.715576537310016	9.34239191961581	9.107107683007005
juniperoserra-sainthood	24.9899687547871	18.0932870655306	15.567639059339957	14.824838010005308	8.344175075109767	
junkfood-study	17.59086260340479	11.771521052889566	8.525331088854713	10.86855217322742	12.026119865569946	
jupiter-earth	15.4035505684735	13.50279061853744	13.40539412643639	13.656240284715686	12.257944052211592	
juvenile-court	32.07564049850865	35.56058652474222	14.334253231488589	15.757364787714812	14.712634702336157	
juvenilehall-writers	45.9344137367414	24.36358987231336	17.62988008555516	16.127576809551538	14.337964538150244	
kansas-fishing	19.61114995921027	19.687379904071225	8.170340030239968	9.695375660782625	8.043158054679678	
kansas-roundup	25.05205458593088	21.76331520030341	9.669691599964494	16.46007864180599	9.472131004616847	
kansas-welfarerestriction	27.438849370895415	24.502485622737634	18.147366361092516	25.42266705777411	15.656061548836146	
karate-80yo	55.495553745522464	22.798066798020113	20.137693876331813	14.430356536521296	9.720148368363885	
kennewick-man	29.037393316043072	22.24310637729851	20.903705158833873	14.14586381426351	17.150378509493148	
kennewick-skeleton	27.496632122643312	24.133446599565616	21.532493661917982	17.21775169660496	15.955832173853517	
kenya-attack	21.938155023969973	25.90125151033817	16.769611315711717	16.526323991617808	11.708504279059703	
kepler-kaput	22.222575852360325	25.924077055542895	24.42484822892371	22.61623116946645	17.167589798325068	
kepler-planets	17.910205805222635	15.696208788057282	13.164144432585683	12.185077571408145	10.071712968199806	
kerry-refugees	27.127541082061477	34.57322448099577	24.466234984743558	13.153713176806273	9.60610196152288	
keystone-oilpipeline	33.85122279833169	23.757497395062302	12.91252650539815	8.04967953206323	13.872099762556255	
kids-diet	13.864396254254306	10.724442317583557	9.27602636885005	8.26618468657923	6.030220212118757	
kids-fairness	27.988387428259326	30.753821664538364	15.646161802427493	21.830619714910863	26.26035009648701	
kingsnake-canaryislands	26.949391858324777	19.86353099920551	15.791749102920686	12.971011815434885	10.844101064113582	
knitting-teens	15.112258674292441	24.190630623212783	25.805241810792545	11.53268357239831	7.226505843007033	
koala-trees	23.90429804494904	19.41018230064087	16.31497098720269	10.54531540184082	9.556294122052112	
kobebryant-retire	41.93374325355628	24.258116378758622	17.312389004701686	11.126161999702758	8.989893912763993	
kohler-toilets	31.35249800799829	29.93551119276342	19.1709654858566	17.521853725537014	12.093045514798842	
korean-language	19.99902337971305	20.04897761056781	18.768926147822384	17.450682645158118	14.615048552106035	
korean-missiles	14.62603783327593	9.90740545523699	7.375746573634584	6.705533395762778		
kraft-yellowdye	21.26650103635764	16.88752517706867	16.23760076042556	13.042429463859396	10.519933010912391	
la-earthquake	20.32460574889884	17.031674485370694	15.582000400116373	13.23355114895226	8.091872572853948	
la-ecigaretteban	10.496963377958027	9.084696173309082	7.040917538244563	6.619951511825468	5.6944131898712795	
la-ipads	25.07645694509775	25.303289318097423	31.132119032439405	19.69113878286349	11.813800517101319	
la-minwage	20.519168139398825	20.96487544629022	17.794536649974745	17.459911084588636	13.333085763505203	
la-olympics	25.72406329295103	19.467311104872874	14.162290460125973	9.86833259823688	11.934289888177235	
la-ramsfootball	29.62758348120222	20.322851568400903	17.83839622599201	10.274857982722677	9.89380040971828	
laboratory-noses	26.634771829739652	19.43819072827664	16.579390441409487	14.36541955833135	14.49144485066517	
landscape-art	27.932020609512428	29.157934279765183	19.130976446441487	21.881326704688917	14.99385158423158	
lapd-helicopters	21.58548065124623	19.457630964753815	15.004887500245331	15.811081891677098	14.87938535532952	
laschool-discipline	17.145086880695587	27.33080175699992	25.28820689207201	15.212506555371105	10.942122422919088	
last-drivein	12.925815656781026	12.268402189808564	11.104900798326922	9.443856043030724	8.039354955249639	
last-whalers	14.077296262325744	11.794839835775178	8.767579592372456	11.339732379504241	8.86702068258015	
latam-moocs	28.201554237309526	23.169205946376344	23.07326912511937	18.913594620192256	15.773739999668779	
late-medal	31.93907832187092	29.922748834560664	19.166388673189203	14.361986530270602	13.767320929661581	
latino-business	32.154469258645605	28.840985702481504	20.964740121972685	16.801313378662243	15.394878636139119	
latino-census	26.561410532427537	23.383697888039087	21.334580319376524	15.447840133316934	13.221032956658927	
latinos-katrina	11.460638676719759	17.454582675464096	17.929795375244673	16.821638635892057	6.21826971918575	
latinos-middleclass	25.858927698483168	25.22361361455136	19.629369752462715	17.184049380398456	13.444415513083491	
latinos-policeshootings	10.852227567898698	16.613722282938898	12.714595101973531	9.533152301058653	11.677774618683763	
lead-violence	29.791667743527036	14.995456653513063	16.738722843091494	10.786297756316547	11.616085844111277	
lebanon-hiphop	30.392062056636846	21.775122562431783	20.243360320414588	19.11180000542537	10.862933882220624	
lebanon-trash	15.958603293126412	17.86627475097001	17.519794446398457	10.62368620139769	5.360670628424498	
lebanon-trashcrisis	18.98703754408245	20.114126271033157	17.664215395902243	17.841997027429837	8.526179803702018	
lebron-activism	32.41901108314476	20.538810503258443	19.319688502302405	16.659610025938356	15.05564179734911	
lebron-championship	51.066964305494416	24.478979970683362	18.65266276112568	11.381453455604108	16.88693716734437	
lego-castle	27.715726947510884	28.993974024150702	22.29342331230345	12.664281045509307	10.611709233783847	
lemonade-biz	16.081381234417623	17.012652061805817	12.537499268579667	10.332250936554011	8.560874665939105	
leprosy-stigma	15.283838966921508	13.231825029955335	8.909364481246062	7.00886267165175	9.526082595538798	
liberia-ebolafree	28.38632856964343	25.740501757661406	23.394008394683546	20.336900398448957	18.978649308066945	
library-homework	26.447266139773625	20.751738509779155	13.482952037767845	12.013546295997154	11.649241814486071	
library-technology	13.96233476745863	17.62417323904335	15.76157656993812	9.77789918442972	9.00537034911555	
libya-boatcapsize	36.20615325601752	28.68655199524376	19.825340788558783	18.29428574574548	13.664969393942844	
light-pollution	35.309842940187664	22.815654563584175	19.744465803261324	15.42935685662343	14.77312043197043	
lightsaber-class	19.89224315334243	19.198323817694924	12.064815242684285	12.026375706738255	7.9707558713970466	
lincoln-history	32.96145315784587	27.08863271369319	24.07371763733556	13.291126799362308	9.743730132993436	
lincoln-library	27.80548991790705	25.49090799880201	19.5890937174788	17.382073099078347	13.348569590437366	
linguistics-huh	21.96325686614538	31.153557124926678	30.00396166992752	23.1422022737121	17.383897470500113	
little-libraries	18.035630334649493	6.508223177419646	19.50626540364304	10.325684538675906	10.04082171890947	
littleleague-girls	19.361005099855237	20.91059266302978	16.562778946171363	14.327856846886661	14.399986061066155	
lizard-breathing	21.66456179098111	20.53618083973358	19.147833268598525	15.31291084427833	16.23143577155788	
london-cerealcafe	34.495318804714174	24.128168262193956	27.52368954176967	19.64179638907801	9.636167540670543	
lonesome-turtle	15.518831036511758	13.61814583311137	12.163041633014776	12.745438127664475	10.991909698617167	11.728392702489062
lonewoman-island	24.020028672703813	16.767256278456355	16.975130972179368	19.739647717027598	13.268527418717346	
longterm-englishlearners	18.797014659548914	18.966095060488456	15.608809441387534	10.948736866078677	11.125379757594901	
looted-art	19.70599781964136	20.08049580802436	18.71934930834174	16.68435897650489	19.685105235379865	
loudmusic-shooting	15.82602079098893	16.49366558635149	12.943253663995993	9.221625705431473	8.463660395947915	
louvre-abudhabi	31.2927260476263	25.573011070334175	23.4788418271439	18.89091751962889	15.602775524549205	
lucy-qanda	17.278919108601166	17.78106378553019	14.745245890012605	9.262202672960795	13.997967709893025	
lunch-standards	22.852866480183085	26.804464629673046	25.69119530300083	12.7850354466655	16.77052899215748	
lunchseat-shuffle	16.342908267961583	15.710084331481141	15.167495805350164	10.924008091338244	5.392080203317896	
lungcancer-awareness	10.831618989050144	11.021888640797394	12.334994260403299	8.835484838609966	6.339822613678127	
madeline-75years	23.9319364262158	21.615210308586285	15.21356988937594	16.017795838075546	13.56579471402057	14.278262338912437
magnet-toys	20.654783579478053	23.337296220657198	19.322100913295625	13.021670868813366	12.0071485287744	
malala-nigeria	28.584156120780033	28.285025508276526	24.49547539579664	14.15090749039462	15.47262183098981	
malala-sanjose	19.88965403403939	21.121344612449374	19.227074861555653	12.841038195037827	9.20581738220416	
malala-school	34.56097818496516	32.12547856383697	17.51466057358217	15.842691826761842		
malala-shooters	22.7725305706529	22.45218767438144	18.190313418785657	11.736376142789279	13.441868671069315	
malala-shooting	24.40406977941719	29.63108459669962	20.49363346596332	18.88399160087725	16.018483301219973	
malaria-forests	18.123091406928005	15.307781145820888	14.347686236920525	13.854242418645201	10.095861159410164	
malaysia-hijacking	28.392067940045997	21.83994905812402	18.85503627332429	13.36443214438617	12.147289180928086	
malaysia-ukrainecrash	21.05259255063515	23.12575582671908	14.84646736567769	17.39757734218978	13.3983948272894	
malaysia-wingflap	27.907896181262167	24.523141156035884	22.476538521164333	13.358454083345016	12.200097307737067	
malaysiaplane-fbi	17.435204603309018	15.178666893554858	9.398841037390914	9.429461386502707	6.881342279341757	
mali-attack	22.006307321142977	20.809773624468594	16.57126696964149	14.046582723483372	9.104274006154776	
mall-santa	33.44060679703886	29.604239119294803	24.006190293805968	16.811739578724197	8.612548443771736	
mammals-origin	20.417196802053923	11.207478580395383	9.080150973449493	11.927285227631405	9.610971501475298	
mammoth-tusk	21.125411441975338	25.491011753636982	18.321473741656384	16.956250527426626	13.923122188438262	
manatee-florida	21.10855450234137	18.702914121881058	15.013461780893119	9.25702673078262	15.748913379274171	
mandela-birthday	15.255501680123544	14.894198354648493	12.288795809160186	11.105661802767868	7.67942545363002	
mandela-obit	10.274571893898472	14.11836326410221	9.08871372671805	7.70071678200039	4.327579115805993	
manning-sentence	18.903909955475804	23.40554924695902	23.1410133311918	17.83090512554541	9.527631209601878	
manning-verdict	21.336395273214144	20.464301378802688	16.91439352872553	19.199601710635672	15.749598747731401	
manufacturing-3d	21.682419083230254	16.27510563282594	13.82977197817733	14.887714449259335	9.745189552623975	
mapuche-culture	17.056338315377932	19.52743946265677	17.021283651236878	11.110973184496165	10.892189413092131	
marathon-bombs	23.194710633669928	17.84415861329473	15.59763661006887	13.453177645706663		
mariachi-kids	23.019167834844247	16.9886165371988	11.407465396551116	10.248346640590489	6.423498573630577	
mariachi-racism	14.850894299745407	12.204352564848191	12.815422563520787	12.019801665550622		
marine-wilderness	21.670701592795705	22.16106971423648	21.176182194996628	16.60246921956409	11.941872661062105	
marktwain-newspaper	26.14950371302576	22.73838404534157	21.29640819117753	17.113798389297738	9.648523302430913	
mars-chemicals	24.477186595080145	17.20112928927621	15.733361347735366	12.529488972762298	10.637345797919485	
mars-curiosity	19.06688727056788	14.847477256620097	12.87663792597164	9.940053869624634	9.30961703361404	10.011586126458965
mars-farm	16.86787738203093	16.85178890003891	15.606393685451863	12.930684579400445	11.31080167020269	
mars-finalist	34.949844694836464	31.833748601710983	24.09597044936992	17.67191040212895	13.648554770514416	
mars-glass	16.7679888544126	15.310690819705675	10.25551636238366	14.396395911906598	11.145466375073811	
mars-liquidwater	27.033934352622676	18.33217301420073	14.809782817828417	10.8965512010539	9.78519328003767	
mars-maven	17.972955917897504	18.872228123583557	17.34090144286512	12.929569810165143	10.056720785586316	
mars-meteorites	15.015231437607067	12.274903818575977	13.503453063276343	11.770070738886256	12.00660657122606	
mars-water	18.813902239057064	14.08808626938651	12.63064137499489	13.568108115357603	16.464811091432406	
martian-mojave	28.249755686855377	27.493232057546855	21.41845354718843	21.79625361806032	19.95912106032019	
math-skills	30.262230131454597	28.788617937837998	21.7677953762393	18.61629123830667	14.988849947352533	
math-violence	26.90679953935002	18.138694793458704	16.57274289290659	14.422105868417052	13.87937763558688	
math-visual	38.450639106710575	48.18184633084465	29.649461951893407	19.70593972984191	18.41979935460378	
mcdonalds-eggs	33.357840981959306	31.58219815830349	23.671000407445966	16.20639336547672	12.56899071133904	
mcdonalds-menu	24.7088829035079	25.163944810600128	20.277674591528783	14.929281686005412	14.71266733870372	
mcdonalds-sides	19.740431390729626	23.110193371722172	19.838297530597828	16.57050370309935	13.408128854451537	12.698740440214822
mcdonalds-vietnam	31.829191388176525	14.398398092947048	16.30338900267031	12.393461586995997	7.705557067757905	
mcdonalds-wage	16.064898679107515	20.102562707475464	16.69740399872305	17.779894899710524	12.911461616912144	
mctscotus-gaymarriage	15.97741077502545	22.81744285087222	7.673392025480811	14.179562717332049	10.814495031643519	
measles-babies	17.572181481901577	14.32129718568578	10.69551963140071	7.310760422207215	9.95336916664021	
measles-disney	16.683158485778044	15.918013456560795	13.648658814500312	13.397264631948111	9.936823324219693	
meatless-meat	28.140364861842684	25.204456875332742	21.485729190497555	18.711161101752545	16.92002828157707	
medicaid-fosteryouth	11.35336720720374	12.86524592124545	16.406771972986792	9.793094373480274	14.84458922216703	
medical-hackers	33.7613691930493	29.290251541571358	21.077932838069298	18.25975925970814	13.69185442614631	
memory-competition	24.03324091874277	19.204984907663544	18.137830024552052	12.701323067543973	10.78758815204946	
mentalhealth-schoolviolence	30.914334260949207	27.127350690186766	25.703303883911914	21.71098279523993	16.47918362707753	
mentalhealth-screenings	23.19042224555979	17.67173549973819	14.884737347800112	14.781449932049409	16.632798467351723	
mexicanartists-taxtime	40.41094272798804	25.12282911048901	18.29571274836116	15.575490247260715	12.250147721383081	
mexico-bullies	8.047718165996843	9.767317045149719	10.264846254127116	10.205730685808694	9.284792074472037	
mexico-exchange	9.813048489371475	12.085660677894353	12.170073267327753	8.025205303886864	5.019576981268395	
mexico-racism	18.06227046526841	23.56171462861712	14.261746938159346	14.574174814964017	10.106109128574962	
mexico-soda	18.097401183899493	9.25072948173	10.138761325891485	10.12618790978022	11.645213916195546	
mexico-tv	16.092883816816112	15.820284789339063	11.103477305086619	13.64471680054665	13.069785057265916	
mexicolabor-retailer	19.470285638387647	18.150358978513545	16.334676174419144	11.364753017013303	10.349903679517935	
miami-searise	18.986137031368656	15.347003227354415	15.248606719382332	10.953287791338646	8.301938323302135	
michaelbrown-twitter	23.044795367383543	20.783679835394686	19.10926151891662	15.031161924511157	13.460052631979757	
michelle-guns	25.008500948323164	24.901624937194434	23.15538796140398	18.014118059098262	18.99916385288727	
michelleobama-lunchlegacy	20.15774136503473	18.04434101062622	14.547452787416516	11.728674105357497	13.306507967283077	
michelleobama-obesity	20.12174496884686	10.58012854504944	9.701954014957403	10.042895052781617	12.86465511388795	
michelleobama-obesityfunding	24.83100507774237	18.81870627479349	16.716334489386693	11.497552589065267	11.261008300453685	
michelleobama-pakistan	25.581945773781474	18.947727915795852	18.304237548711352	13.881398333131305	8.23994874545556	
microbes-extinction	19.95634441664179	20.518596104108035	15.228671869249208	14.575676426999008	14.220764190134577	
microsoft-africa	18.763337650746166	19.264113068264773	11.743318434483475	5.785702263517703	6.22620307151347	
mideast-foodculture	28.260890212554102	27.611763575470828	21.225084867750205	19.00118391606313	11.869397032702468	
migrant-minors	13.136501989537146	9.992088963471689	10.39440990480007	9.249183378735637	7.030033076861946	
migrantkids-uprooted	36.91145707789592	33.87223524616488	29.727905276319973	23.76454126899216	23.389422640187455	
migrants-annefrank	22.035510659906013	10.00892747199918	13.515968454078022	12.589453144675224	11.535903197614594	
migrants-hungary	22.337431467628058	16.59208074823274	15.083095048606452	12.55503103474637	9.002280591493765	
migrants-refugees	19.544491461382314	18.710966813506325	13.246747179867631	12.758759577747494	17.219595870381326	
migrants-techsavvy	16.596113784254857	22.462579090209413	20.154058708606403	13.098944973984484	7.969400962510214	
migration-southwest	36.09619903246979	39.98390043558366	28.56692482552364	17.243005270585787	13.534159414613674	
military-bases	35.639123203802306	31.881605008919294	27.16009700131764	15.419734769911145	12.221998308936938	
military-dogs	19.660848255753837	18.721793789048792	17.975363494921595	15.038509533062074	9.732004574476136	
military-police	23.964596414488547	23.14165781116459	22.746420543680145	15.292491258993874	16.650103875177447	
military-recruiting	36.809957200490096	29.738887445394557	15.2891109757525	17.374172644954893	11.942831970289701	
military-recruits	24.09148324141467	20.96245601696628	19.785611035514396	12.698660860730365		
military-school	23.725506856450078	27.717055645629284	16.686249946717414	14.303511249339453	12.464520768710862	
military-schools	31.88382994456211	38.26335316652795	31.881051272006864	16.965934005701943	19.38478905566716	
military-women	24.25813658220727	17.249072534036294	15.864619916485708	19.99526569443511	8.28682700578993	
milk-trends	9.136295342026655	9.712860187895034	7.604769021910273	6.998151197341975	7.492235433289164	
milkyway-discovery	29.58675479060791	23.181367405800973	15.888233785164136	14.031681113107318	11.7559434194168	
millennials-charity	32.584156248605	20.568351226964054	14.281114824676433	11.159600347677891	11.375302980953538	
millennials-justicesurvey	20.788163836408145	22.70007938959977	18.4630807406079	15.545699630704034	11.171849254845386	
millennials-news	21.66995893405516	20.789393958109347	12.981192724901542	11.228227612365073	11.307524685762628	
millennials-online	27.76655938358363	20.04766406714125	14.757371689182836	13.817482015260396	13.271917504477075	
mindful-athlete	24.97372732763159	18.01631716932306	16.042149437568526	9.885335010070232	7.935618217865644	
minecraft-schools	47.49888430062503	34.392006759025904	28.92384401205575	17.551568855289776	15.370614615190203	
minority-nhlfans	18.91288707644036	26.393782053885833	27.851424599246204	12.93842718136097	12.802499369432251	
minoritygap-youngmen	33.29905392472858	27.959893325926508	24.87287505693873	20.415501461349532	16.495738493328684	
minwage-effect	16.460789355738324	17.681759167166387	19.61457120615941	23.342403762006043	21.971567405034527	
missing-plane	30.965679173061176	19.95173938912681	15.512958629343876	10.538246367874391	13.002596857207074	
missouri-football	37.705463157628635	51.58477833011608	26.335517021419047	15.660355831146429	10.623852778935994	
missouri-footballpower	34.36869374180532	25.140191935092176	21.842496227967732	16.194952235513632	12.204743380982329	
mlb-steroids	26.89853070367576	20.985014396831616	17.24531121365687	17.164466907440875	16.885560438633927	
mlk-practicespeech	21.781246437911904	25.750764137920495	17.79937261669033	15.752923690802731	14.309108284903221	
mockingbird-sequel	24.938611489734278	32.32173503333408	40.345889269758096	28.391594363755896	16.193556973959883	
monarch-crisis	14.937676057548556	8.710270857284833	11.965229175134903	7.510641955299864	10.973297685123907	
mongolia-media	27.005255658105256	22.57871547055554	19.160269250185717	13.689320457453764	10.105424802172953	
monkey-selfie	19.32466130762342	17.46970041899016	11.407399460421583	15.288654293229351	10.073334050737019	
moocs-limits	24.35630940036956	23.26681342937013	21.353829262041113	15.20427547694888	14.341022465712387	
morro-rock	34.619778202347824	25.322749070141224	25.606003987657843	23.806127566984326	17.254051372315317	
morsi-deathsentence	21.76213174930487	17.3134407204778	13.718649155897305	15.528105730116552	12.169825328399723	
mosquito-butterflies	22.108670582016043	17.230440083830697	15.666587138881015	10.805120916474245	12.148358947106995	
mosquito-drone	28.340828673456592	17.65487857002835	16.106692698876905	10.015395491273468	7.050753246953317	
mosquitoes-fighting	19.27425678486135	15.65750993471518	12.537762695006023	11.739424172264972	7.0621382776744674	
mosquitoes-panama	15.309467724518777	16.9184357510433	11.60897871990407	7.4307118179197715	6.938656793441361	
motherteresa-sainthood	24.637213458998218	19.830464759246684	21.2197511079172	14.165679880273728	13.253487087257838	
mountain-lions	22.47630538712733	17.324294201757024	17.184230173486007	10.498504356166071	12.936080458858415	
mountainlions-dying	26.336222494760825	23.29953574309225	18.492379155466555	16.762515387644733	12.164190864968436	
moveto-mars	15.721969187289956	19.962685497863244	20.738096149638285	21.92665172228783	17.074080782692654	
moving-home	29.99626139016981	22.40824302610949	26.3785507080612	15.542994886981967	11.236794642021092	
mrsa-medieval	15.858325831533415	16.48470734580963	16.257619388274843	11.873104590345918	8.041525976426044	
mtbaldy-geology	21.151296271431672	21.88337220687713	19.481334426656552	14.576960509988057	11.464853865117217	
mthelens-glacier	22.183019492780783	21.010515456038924	17.24799011974456	16.004464874181828	13.619328586322146	
mudslide-prediction	22.199168900741377	20.748499824091517	32.0193039069326	21.27800851899966	24.80061265059212	
muir-legacy	37.39616677787028	37.085957137161756	25.065645552181223	13.48959294305566	9.91317339626069	
mummies-age	21.486660164331177	15.253130816855508	12.787445230562398	6.810118663190962	8.64221721441026	
mummy-scans	19.624583913356112	13.182100165035772	9.933790878051155	9.373886717385306	7.172605473978182	
mural-ban	9.902405110781313	11.582906271097619	12.401578317092238	8.491670826409017	10.428938954793054	
museums-chinesetourists	18.21316419972781	20.326716120205834	23.72054873725042	22.203180191515546	15.843060596999003	
museums-selfies	20.979258607446788	18.67385489476148	12.711668430001115	10.51673439105848	8.427422985425226	
music-brain	15.745614882070104	12.265216200356702	10.494332481535608	10.416593337813302	15.16664767758732	
music-earplugs	37.250458024858105	37.672985001414	23.088874992568343	18.856340954566512	9.943856228521891	
music-lightspeed	13.870726881724037	12.955962019130407	13.816816886486173	10.860900423891584	11.816885785025626	
music-prodigy	20.364149563879348	22.002686013941553	11.305239368240288	14.44864214132104	11.322255729255353	
music-program	30.389707981364356	33.78881568674929	26.810748221892364	21.137333943815957	15.073163596835602	13.129916566280928
music-streaming	27.564297587320155	19.635489830662124	18.20703222824555	17.993912983012347	15.30509781154628	
musical-diplomacy	36.4326657734492	29.545654955440487	26.801362973799947	19.863349813092494	18.043671860773355	
muslim-challenges	18.460677489103816	16.48399167093226	12.175253535403076	13.078836510813332	9.335687567622541	
mustangs-northcarolina	17.821407898041674	23.795683193029483	22.68966845517774	17.801944365379207	16.31997062937042	
myanmar-migrants	29.753508220217377	30.017643524682622	19.27743167933095	15.869934439681487	11.531547975902788	
myanmar-sidecar	23.059678828038212	16.29054261340362	11.363579526135982	9.660319584156946	8.697192821495184	
mystery-aircraft	32.4434154254944	23.470983916397305	18.85878425094039	16.21416273315106	11.439693165356413	
naacp-ethnicity	31.060552939957297	22.94866906161275	21.266012529527618	15.55663367599518	15.020896286014102	
naia-skeleton	27.456994735704484	18.337013292181332	16.287598376372976	14.142885665114932	10.594327521792815	
nail-chemicals	16.250512338116426	19.87606981482138	17.748228827908758	15.23680262155646	13.079151436619462	
nano-silver	29.155304410758873	19.99127995737773	12.91471297419756	12.648811242367891	10.58888077493388	
napa-quake	23.77287110103589	12.21144510504606	12.724885883848621	14.764406583605979	12.298171500201223	
nasa-ethics	22.374696250656466	19.768401757257966	13.978016012373825	15.358960398378978	13.37813873111691	
nasa-ferry	25.422381894286467	25.111523624881617	21.841722261429624	15.824608690519256	17.26191831409925	
nasa-moonshot	15.032122591942398	11.244017598032075	22.9119992790038	12.941249251852152	11.0630390786026	
nasa-planets	22.874065327526367	20.475345624705973	13.848302197448982	12.536868800238432		
nasa-prays	13.68963109607847	16.800426439194258	16.6536222949917	10.643761558051112		
nasa-whitehouse	25.837761714502385	19.467328169730884	17.673349090351255	13.36092743622615	12.657355577113721	
nascar-schools	28.14488433231272	20.157182254404248	16.62117471956418	16.11665728010477	14.437015860397201	
nationalpark-costs	36.162725484849425	24.287918864186025	16.036047435919713	11.4822764643528	11.742068902581359	
native-healthcenter	21.68197010824777	23.920804611920506	18.44903609489267	13.118948481843965	12.795872515369226	
native-seeds	17.966266373949633	17.37509134066946	22.845709495989308	21.672254595049143	19.170460064829605	
nativeamerican-diets	30.055073929073785	32.035046643523245	27.219177842794576	16.192198436289004	15.547621733163274	
nativeamerican-logo	28.154767235474235	29.147804175508107	24.952346524939983	19.657280821253202	17.450394017812606	
nativeschools-crumbling	23.228315394690608	24.310634050172105	28.625422425468354	17.553636024081612	15.512531824991601	
navajo-coal	18.5733837397695	19.17224684265035	18.863640929238205	13.647261788174994	11.094414100510141	
navajo-codetalkers	23.771002496812578	22.50604941376809	19.580984850262585	20.8536397194005	12.952337277648175	
navajo-junkfood	16.769339902182665	17.757603741347022	15.474074167756436	12.273526292263675	9.024169061283105	
navajo-language	13.459661365887305	17.375610145898943	16.54584295119363	15.385487065187093	14.589798509675095	
navy-dolphin	18.73648519019986	16.33046041689103	13.077749639266717	11.662151153433907	9.712463520453015	
navy-drone	12.657908716489633	13.25121406081991	11.237517416877425	8.895904916471114	10.104323351403512	
navy-procon	16.991563739566935	14.375480282236849	12.466641321500445	15.601665540895542	16.657021548886625	
navyyard-shooting	22.490536231487532	26.132105381435426	22.533858979321867	17.62000725397458	9.737109846276748	
nba-lottery	27.70974232286361	11.057853532598234	12.238923323064864	10.895586285335405	8.918970778391186	
nba-stats	25.009798429734982	18.886692198296533	15.548713673191322	11.71586234455146	12.78013207927548	
ncaa-minoritycoaches	46.76555929307942	32.420941242645824	20.87863073127234	15.528419066003476	10.680801315181462	
ncaa-union	32.972440516981074	31.8931849552931	24.198529555807557	19.02673963864525	17.006397981334707	
ncharleston-mayor	24.04712158206509	21.47502569716123	18.05035530585085	13.225396406485219	15.780749001197933	
neanderthal-dna	15.114802464535872	6.576623575101312	13.372196621549897	11.867104022544225	9.615182601891528	
neanderthal-genetics	16.086563316420147	11.793374532074491	11.090851397134006	12.44043973652865	10.740047243103302	
neanderthal-organization	34.36213995045455	5.817778860725399	16.838501276448667	10.70203211609151	11.441960413284363	
neanderthal-tools	23.9476472410506	18.088015692870158	15.051931369382322	14.968121995329158	13.735533972717779	
nefertiti-tomb	17.036180419514878	18.2215329277951	17.534026412295507	12.916322230986108	16.42556952069123	
nemtsov-march	26.225440887045576	15.224613843533392	13.765614391244373	10.795931213766147	6.808777393197291	
nepal-quake	18.0699678140513	18.31504488906843	19.679561108817403	14.861738833076787	10.208697173579054	
nepalquake-animals	29.400998381607003	25.67649869363661	21.965771683272855	15.161309055470655	14.657316420828124	
new-planet	21.00548631042514	18.320460165297746	17.520967813174366	12.957159560997733	9.330226469831425	
nfl-britain	19.23658881966765	17.36591724404624	16.239104243509516	12.537573397572865	9.949345688238289	
nfl-domesticviolence	21.77559768394428	27.148751182901762	15.577237704452244	17.87847485614591	13.616301807624374	
nfl-femalecoach	24.796084663199586	21.3106748716802	16.009566017038217	11.535985261693298	9.64159460881638	
nfl-investing	20.17128256231607	28.659652387143996	24.420992643516996	17.274800740670806	14.749330317801402	
nfl-losangeles	18.09785861563306	20.87344877924679	13.782492938826238	8.73972700948899	13.33495009820539	
nfl-procon	25.58961831114184	28.615505497214606	20.331105418996152	17.68763345968871	17.585389975494273	
nigeria-kidnapping	30.88110646898261	31.19644839991681	25.252488042847407	23.419027692012936	11.95932850332017	
nigeria-president	22.074074005194483	17.057091933322884	13.553959700722498	15.005955133855462	13.768364977674223	
